source_db,source_dataset,organism,is_cell_line,cell_line_name,perturbation_type,treatment,disease,n_cells_approx,n_perturbations,sequencing_platform,library_prep,modality,accession,data_url,publication,notes
NCBI_GEO,GSE289235,Homo sapiens,False,,CRISPR,"Understanding the complex interplay between gene expression and neuronal activity is crucial for unraveling the molecular mechanisms underlying cognitive function and neurological disorders. Here, we developed pooled screens for neuronal activity, using CRISPR interference (CRISPRi) and the fluoresc",,,,unknown,,scRNA-seq,GSE289235,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE289235,A Massively Parallel CRISPR-Based Screening Platform for Modifiers of Neuronal Activity,GEO type: Expression profiling by high throughput sequencing; n_samples: 1
NCBI_GEO,GSE288798,Homo sapiens,False,,small_molecule,"Identifying biologically relevant signals from single-cell omics data to ultimately promote precision medicine is one current grant challenge. To address this challenge, we focused on triple-negative breast cancer (TNBC), integrated bulk and single-cell RNA-seq data from a large global population, a",,,,unknown,,scRNA-seq,GSE288798,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE288798,TNBC organoid sc-multiome seq data treated with epigenetic drugs,GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; n_samples: 6
NCBI_GEO,GSE288587,Homo sapiens,False,,unknown,This study characterizes gene and enhancer knockout phenotypes of 30 genes in a human pluripotent stem cell (hPSC)-directed islet differentiation system. Samples were collected at five differentiation stages from hPSCs to SC-islet cells for scRNA-seq to examine transcriptional impact of the knockout,,,,unknown,,scRNA-seq,GSE288587,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE288587,MSKCC- Mapping the Temporal Impact of Perturbations on Lineage Plasticity and Gene Regulation,GEO type: Expression profiling by high throughput sequencing; n_samples: 22
NCBI_GEO,GSE196240,Macaca Mulatta; Homo Sapiens,False,,CRISPR,"Blood birth during embryogenesis consists of multiple waves generating diverse progenies and is governed by spatiotemporally specific mechanisms1. Despite extensive studies in animal models, our current understanding of embryonic hematopoiesis in primates is very limited, particularly regarding the ",,,,unknown,,scRNA-seq,GSE196240,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196240,Decoding single-cell transcriptomic landscape and physiological roles of RUNX1 in macaque embryonic hematopoiesis,GEO type: Expression profiling by high throughput sequencing; n_samples: 20
NCBI_GEO,GSE286213,Homo sapiens,False,,small_molecule,"Cell-cell fusion is a tightly controlled process in the human body known to be involved in fertilization, placental development, muscle growth, bone remodeling, and viral response. Fusion between cancer cells results first in a whole-genome doubled state, which may be followed by the generation of a",,,,unknown,,scRNA-seq,GSE286213,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE286213,Mapping cell-cell fusion at single-cell resolution [scRNA-seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 2
NCBI_GEO,GSE286120,Homo sapiens,False,,unknown,"Purpose: Characterization of cell types in BMP4 induced human gastruloids. Methods: BMP4 induced human gastruloids were harvested on days 2, 4, 6, 8, 10, and 15, and then dissociated into single cells. Libraries were constructed with  a Chromium Single Cell 3′v3 Reagent Kit (10x Genomics) according ",,,,10x Genomics Chromium,,scRNA-seq,GSE286120,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE286120,Modeling human gastrulation and secondary yolk sac formation with BMP4 signaling center,GEO type: Expression profiling by high throughput sequencing; n_samples: 6
NCBI_GEO,GSE276947,Homo sapiens,False,,CRISPR,"A meta-genome-wide association study across eight psychiatric disorders has shed light on the genetic architecture of pleiotropy in major psychiatric disorders. However, the mechanisms underlying pleiotropic effects of the associated variants remain to be investigated. We conducted a massively paral",,,,unknown,,scRNA-seq,GSE276947,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE276947,Massively parallel reporter assay investigates shared genetic variants of eight psychiatric disorders,GEO type: Expression profiling by high throughput sequencing; n_samples: 10
NCBI_GEO,GSE260703,Homo sapiens,False,,unknown,"Barcoded clones of T-47D cells were treated with either giredestrant, palbociclib, or their combination for different duration. Barcodes and transcriptional profiles was measured by scRNA-seq.",,,,unknown,,scRNA-seq,GSE260703,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE260703,T-47D Giredestrant + palbociclib combination TraCe-seq (NGS4327),GEO type: Expression profiling by high throughput sequencing; n_samples: 18
NCBI_GEO,GSE280017,Homo sapiens,False,,unknown,"Tibetan adaptation to high-altitude hypoxia remains a classic example of Darwinian selection in humans. Amongst Tibetans, alleles in the EPAS1 gene - whose protein product, Hif-2α, is a central regulator of the hypoxia response - have repeatedly been shown to carry some of the strongest signals of p",,,,unknown,,scRNA-seq,GSE280017,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE280017,Transcriptomic analysis of iPSC-derived endothelium reveals adaptations to high altitude hypoxia in energy metabolism and inflammation,GEO type: Expression profiling by high throughput sequencing; n_samples: 10
NCBI_GEO,GSE286226,Homo sapiens,False,,unknown,This SuperSeries is composed of the SubSeries listed below.,,,,unknown,,scRNA-seq,GSE286226,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE286226,Endogenous fine-mapping of functional regulatory elements in complex genetic loci in HAP1,GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other; n_samples: 59
NCBI_GEO,GSE286205,Homo sapiens,False,,CRISPR,"The majority of genetic loci linked to polygenic complex traits are found in non-coding regions of the human genome. These loci often exhibit complex gene regulatory relationships and linkage disequilibrium (LD) configurations, making it challenging to accurately identify causal variants and their t",,,,unknown,,scRNA-seq,GSE286205,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE286205,Endogenous fine-mapping of functional regulatory elements in complex genetic loci in HAP1 [scMulti],GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; n_samples: 9
NCBI_GEO,GSE285461,Homo sapiens,False,,CRISPR,"The majority of genetic loci linked to polygenic complex traits are found in non-coding regions of the human genome. These loci often exhibit complex gene regulatory relationships and linkage disequilibrium (LD) configurations, making it challenging to accurately identify causal variants and their t",,,,unknown,,scRNA-seq,GSE285461,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE285461,Endogenous fine-mapping of functional regulatory elements in complex genetic loci in HAP1 [scRNA-seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 18
NCBI_GEO,GSE285270,Homo sapiens,True,,small_molecule,"Translating high-confidence (hc) autism spectrum disorder (ASD) genes into viable treatment targets remains elusive. We constructed a foundational protein-protein interaction (PPI) network in HEK293T cells involving 100 hcASD risk genes, revealing over 1,800 PPIs (87% novel). Interactors, expressed ",,,,unknown,,scRNA-seq,GSE285270,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE285270,A foundational atlas of autism protein interactions reveals molecular convergence [scRNA-seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 4
NCBI_GEO,GSE261915,Mus Musculus; Homo Sapiens,False,,CRISPR,Many cancer drugs that target cancer cell pathways have detrimental effects on the immune system. We developed a computational platform for the identification of therapeutic targets with beneficial effects in both cancer and immune cells. ICRAFT (https://icraft.pku-genomics.org/) enables integrated ,,,,unknown,,scRNA-seq,GSE261915,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261915,Integrated computational analysis identifies therapeutic targets with dual action in cancer cells and T cells,GEO type: Expression profiling by high throughput sequencing; n_samples: 21
NCBI_GEO,GSE276031,Homo Sapiens; Mus Musculus,False,,small_molecule,There is a growing recognition of the prognostic significance associated with the expression of major histocompatibility complex (MHC) class II in tumor cells within the context of anti-cancer immunity. Mutations or homozygous deletions of MHC-II genes are frequently encountered in B-cell lymphomas ,,,,unknown,,scRNA-seq,GSE276031,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE276031,An epigenetic pathway regulates MHC-II expression and function in B cell lymphoma models,GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; n_samples: 77
NCBI_GEO,GSE284526,Homo sapiens,False,,CRISPR,"Ataxia telangiectasia and Rad3-related (ATR) kinase and its interacting protein ATRIP orchestrate the replication stress response. Homozygous splice variants in the ATRIP gene, resulting in ATRIP deficiency, were identified in two patients of independent ancestry with microcephaly, primordial dwarfi",,,,unknown,,scRNA-seq,GSE284526,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE284526,"Replication stress, microcephalic primordial dwarfism, and compromised immunity in ATRIP deficient patients.",GEO type: Expression profiling by high throughput sequencing; Other; n_samples: 12
NCBI_GEO,GSE283554,Homo sapiens,False,,CRISPR,"Single-cell RNA-seq (scRNAseq) struggles to capture the cellular heterogeneity of transcripts within individual cells due to the prevalence of highly abundant and ubiquitous transcripts, which obscure the detection of biologically distinct transcripts expressed at up to several orders of magnitude l",,,,unknown,,scRNA-seq,GSE283554,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE283554,A CRISPR/Cas9-based enhancement of high-throughput single-cell transcriptomics,GEO type: Expression profiling by high throughput sequencing; n_samples: 22
NCBI_GEO,GSE249888,Homo sapiens,False,,CRISPR,"The transdifferentiation from adenocarcinoma following androgen deprivation therapy (ADT) is thought to be the primary process leading to the development of neuroendocrine prostate cancer (NEPC). However, it remains unclear how lineage factors interact with ADT to endow the lineage transition. Throu",,,,unknown,,scRNA-seq,GSE249888,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249888,Antiandrogen treatment endows ZMYDN8 dependent epigenetic reprogramming to orchestrate neuroendocrine tumor transdifferentiation [RNA-seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 24
NCBI_GEO,GSE269826,Homo sapiens,False,,unknown,"Clear cell kidney cancers (ccRCC) stem from proximal tubule cells in which the VHL gene has been disrupted, causing activation of HIF transcription factors. Although this is essential for cancer initiation, it not sufficient for development of aggressive tumors. To better understand transcriptional ",,,,unknown,,scRNA-seq,GSE269826,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE269826,"Conserved patterns of transcriptional dysregulation, heterogeneity and cell states in clear cell kidney cancer [scRNA-seq]",GEO type: Expression profiling by high throughput sequencing; n_samples: 79
NCBI_GEO,GSE269819,Homo sapiens,False,,unknown,"Clear cell kidney cancers (ccRCC) stem from proximal tubule cells in which the VHL gene has been disrupted, causing activation of HIF transcription factors. Although this is essential for cancer initiation, it not sufficient for development of aggressive tumors. To better understand transcriptional ",,,,unknown,,scRNA-seq,GSE269819,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE269819,"Conserved patterns of transcriptional dysregulation, heterogeneity and cell states in clear cell kidney cancer [Bulk RNA-seq]",GEO type: Expression profiling by high throughput sequencing; n_samples: 12
NCBI_GEO,GSE248208,Homo sapiens,False,,unknown,This SuperSeries is composed of the SubSeries listed below.,,,,unknown,,scRNA-seq,GSE248208,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE248208,Cooperation between the Hippo and MAPK pathway activation drives acquired resistance to TEAD inhibition,GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other; n_samples: 99
NCBI_GEO,GSE284419,Homo sapiens,False,,unknown,"Enteroendocrine cells (EECs) are the source of a variety of gut hormones that control local intestinal functions such as gallbladder contraction, pancreatic enzyme secretion and intestinal motility, as well as peripheral nutrient metabolism and appetite. This study aimed to map human EECs isolated f",,,,unknown,,scRNA-seq,GSE284419,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE284419,Single-cell transcriptomics of human organoid-derived enteroendocrine cell populations from the small intestine.,GEO type: Expression profiling by high throughput sequencing; n_samples: 2
NCBI_GEO,GSE247936,Mus Musculus; Homo Sapiens,False,,small_molecule,"RNA epigenetics plays crucial roles in physiological and pathological processes. As the most abundant methylation of mRNA, 0.2-0.7% of the total adenosine, m6A is dynamically deposited co-transcriptionally by the methyltransferase complex, reversely removed by demethylases recognized and directly re",,,,unknown,,scRNA-seq,GSE247936,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE247936,YTHDF2 promotes ATP synthesis and immune evasion in B cell malignancies,GEO type: Expression profiling by high throughput sequencing; Other; n_samples: 46
